battery;IfcElectricFlowStorageDeviceTypeEnum;IfcElectricFlowStorageDevice
capacitorbank;IfcElectricFlowStorageDeviceTypeEnum;IfcElectricFlowStorageDevice
harmonicfilter;IfcElectricFlowStorageDeviceTypeEnum;IfcElectricFlowStorageDevice
inductorbank;IfcElectricFlowStorageDeviceTypeEnum;IfcElectricFlowStorageDevice
ups;IfcElectricFlowStorageDeviceTypeEnum;IfcElectricFlowStorageDevice
battery;IfcElectricFlowStorageDeviceTypeEnum;IfcElectricFlowStorageDeviceType
capacitorbank;IfcElectricFlowStorageDeviceTypeEnum;IfcElectricFlowStorageDeviceType
harmonicfilter;IfcElectricFlowStorageDeviceTypeEnum;IfcElectricFlowStorageDeviceType
inductorbank;IfcElectricFlowStorageDeviceTypeEnum;IfcElectricFlowStorageDeviceType
ups;IfcElectricFlowStorageDeviceTypeEnum;IfcElectricFlowStorageDeviceType
chp;IfcElectricGeneratorTypeEnum;IfcElectricGenerator
enginegenerator;IfcElectricGeneratorTypeEnum;IfcElectricGenerator
standalone;IfcElectricGeneratorTypeEnum;IfcElectricGenerator
chp;IfcElectricGeneratorTypeEnum;IfcElectricGeneratorType
enginegenerator;IfcElectricGeneratorTypeEnum;IfcElectricGeneratorType
standalone;IfcElectricGeneratorTypeEnum;IfcElectricGeneratorType
dc;IfcElectricMotorTypeEnum;IfcElectricMotor
induction;IfcElectricMotorTypeEnum;IfcElectricMotor
polyphase;IfcElectricMotorTypeEnum;IfcElectricMotor
reluctancesynchronous;IfcElectricMotorTypeEnum;IfcElectricMotor
synchronous;IfcElectricMotorTypeEnum;IfcElectricMotor
dc;IfcElectricMotorTypeEnum;IfcElectricMotorType
induction;IfcElectricMotorTypeEnum;IfcElectricMotorType
polyphase;IfcElectricMotorTypeEnum;IfcElectricMotorType
reluctancesynchronous;IfcElectricMotorTypeEnum;IfcElectricMotorType
synchronous;IfcElectricMotorTypeEnum;IfcElectricMotorType
timeclock;IfcElectricTimeControlTypeEnum;IfcElectricTimeControl
timedelay;IfcElectricTimeControlTypeEnum;IfcElectricTimeControl
relay;IfcElectricTimeControlTypeEnum;IfcElectricTimeControl
timeclock;IfcElectricTimeControlTypeEnum;IfcElectricTimeControlType
timedelay;IfcElectricTimeControlTypeEnum;IfcElectricTimeControlType
relay;IfcElectricTimeControlTypeEnum;IfcElectricTimeControlType
accessory_assembly;IfcElementAssemblyTypeEnum;IfcElementAssembly
arch;IfcElementAssemblyTypeEnum;IfcElementAssembly
beam_grid;IfcElementAssemblyTypeEnum;IfcElementAssembly
braced_frame;IfcElementAssemblyTypeEnum;IfcElementAssembly
girder;IfcElementAssemblyTypeEnum;IfcElementAssembly
reinforcement_unit;IfcElementAssemblyTypeEnum;IfcElementAssembly
rigid_frame;IfcElementAssemblyTypeEnum;IfcElementAssembly
slab_field;IfcElementAssemblyTypeEnum;IfcElementAssembly
truss;IfcElementAssemblyTypeEnum;IfcElementAssembly
abutment;IfcElementAssemblyTypeEnum;IfcElementAssembly
pier;IfcElementAssemblyTypeEnum;IfcElementAssembly
pylon;IfcElementAssemblyTypeEnum;IfcElementAssembly
cross_bracing;IfcElementAssemblyTypeEnum;IfcElementAssembly
deck;IfcElementAssemblyTypeEnum;IfcElementAssembly
accessory_assembly;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
arch;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
beam_grid;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
braced_frame;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
girder;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
reinforcement_unit;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
rigid_frame;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
slab_field;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
truss;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
abutment;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
pier;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
pylon;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
cross_bracing;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
deck;IfcElementAssemblyTypeEnum;IfcElementAssemblyType
externalcombustion;IfcEngineTypeEnum;IfcEngine
internalcombustion;IfcEngineTypeEnum;IfcEngine
externalcombustion;IfcEngineTypeEnum;IfcEngineType
internalcombustion;IfcEngineTypeEnum;IfcEngineType
directevaporativerandommediaaircooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCooler
directevaporativerigidmediaaircooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCooler
directevaporativeslingerspackagedaircooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCooler
directevaporativepackagedrotaryaircooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCooler
directevaporativeairwasher;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCooler
indirectevaporativepackageaircooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCooler
indirectevaporativewetcoil;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCooler
indirectevaporativecoolingtowerorcoilcooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCooler
indirectdirectcombination;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCooler
directevaporativerandommediaaircooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCoolerType
directevaporativerigidmediaaircooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCoolerType
directevaporativeslingerspackagedaircooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCoolerType
directevaporativepackagedrotaryaircooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCoolerType
directevaporativeairwasher;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCoolerType
indirectevaporativepackageaircooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCoolerType
indirectevaporativewetcoil;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCoolerType
indirectevaporativecoolingtowerorcoilcooler;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCoolerType
indirectdirectcombination;IfcEvaporativeCoolerTypeEnum;IfcEvaporativeCoolerType
directexpansion;IfcEvaporatorTypeEnum;IfcEvaporator
directexpansionshellandtube;IfcEvaporatorTypeEnum;IfcEvaporator
directexpansiontubeintube;IfcEvaporatorTypeEnum;IfcEvaporator
directexpansionbrazedplate;IfcEvaporatorTypeEnum;IfcEvaporator
floodedshellandtube;IfcEvaporatorTypeEnum;IfcEvaporator
shellandcoil;IfcEvaporatorTypeEnum;IfcEvaporator
directexpansion;IfcEvaporatorTypeEnum;IfcEvaporatorType
directexpansionshellandtube;IfcEvaporatorTypeEnum;IfcEvaporatorType
directexpansiontubeintube;IfcEvaporatorTypeEnum;IfcEvaporatorType
directexpansionbrazedplate;IfcEvaporatorTypeEnum;IfcEvaporatorType
floodedshellandtube;IfcEvaporatorTypeEnum;IfcEvaporatorType
shellandcoil;IfcEvaporatorTypeEnum;IfcEvaporatorType
centrifugalforwardcurved;IfcFanTypeEnum;IfcFan
centrifugalradial;IfcFanTypeEnum;IfcFan
centrifugalbackwardinclinedcurved;IfcFanTypeEnum;IfcFan
centrifugalairfoil;IfcFanTypeEnum;IfcFan
tubeaxial;IfcFanTypeEnum;IfcFan
vaneaxial;IfcFanTypeEnum;IfcFan
propelloraxial;IfcFanTypeEnum;IfcFan
centrifugalforwardcurved;IfcFanTypeEnum;IfcFanType
centrifugalradial;IfcFanTypeEnum;IfcFanType
centrifugalbackwardinclinedcurved;IfcFanTypeEnum;IfcFanType
centrifugalairfoil;IfcFanTypeEnum;IfcFanType
tubeaxial;IfcFanTypeEnum;IfcFanType
vaneaxial;IfcFanTypeEnum;IfcFanType
propelloraxial;IfcFanTypeEnum;IfcFanType
glue;IfcFastenerTypeEnum;IfcFastener
mortar;IfcFastenerTypeEnum;IfcFastener
weld;IfcFastenerTypeEnum;IfcFastener
glue;IfcFastenerTypeEnum;IfcFastenerType
mortar;IfcFastenerTypeEnum;IfcFastenerType
weld;IfcFastenerTypeEnum;IfcFastenerType
airparticlefilter;IfcFilterTypeEnum;IfcFilter
compressedairfilter;IfcFilterTypeEnum;IfcFilter
odorfilter;IfcFilterTypeEnum;IfcFilter
oilfilter;IfcFilterTypeEnum;IfcFilter
strainer;IfcFilterTypeEnum;IfcFilter
waterfilter;IfcFilterTypeEnum;IfcFilter
airparticlefilter;IfcFilterTypeEnum;IfcFilterType
compressedairfilter;IfcFilterTypeEnum;IfcFilterType
odorfilter;IfcFilterTypeEnum;IfcFilterType
oilfilter;IfcFilterTypeEnum;IfcFilterType
strainer;IfcFilterTypeEnum;IfcFilterType
waterfilter;IfcFilterTypeEnum;IfcFilterType
breechinginlet;IfcFireSuppressionTerminalTypeEnum;IfcFireSuppressionTerminal
firehydrant;IfcFireSuppressionTerminalTypeEnum;IfcFireSuppressionTerminal
hosereel;IfcFireSuppressionTerminalTypeEnum;IfcFireSuppressionTerminal
sprinkler;IfcFireSuppressionTerminalTypeEnum;IfcFireSuppressionTerminal
sprinklerdeflector;IfcFireSuppressionTerminalTypeEnum;IfcFireSuppressionTerminal
breechinginlet;IfcFireSuppressionTerminalTypeEnum;IfcFireSuppressionTerminalType
firehydrant;IfcFireSuppressionTerminalTypeEnum;IfcFireSuppressionTerminalType
hosereel;IfcFireSuppressionTerminalTypeEnum;IfcFireSuppressionTerminalType
sprinkler;IfcFireSuppressionTerminalTypeEnum;IfcFireSuppressionTerminalType
sprinklerdeflector;IfcFireSuppressionTerminalTypeEnum;IfcFireSuppressionTerminalType
pressuregauge;IfcFlowInstrumentTypeEnum;IfcFlowInstrument
thermometer;IfcFlowInstrumentTypeEnum;IfcFlowInstrument
ammeter;IfcFlowInstrumentTypeEnum;IfcFlowInstrument
frequencymeter;IfcFlowInstrumentTypeEnum;IfcFlowInstrument
powerfactormeter;IfcFlowInstrumentTypeEnum;IfcFlowInstrument
phaseanglemeter;IfcFlowInstrumentTypeEnum;IfcFlowInstrument
voltmeter_peak;IfcFlowInstrumentTypeEnum;IfcFlowInstrument
voltmeter_rms;IfcFlowInstrumentTypeEnum;IfcFlowInstrument
pressuregauge;IfcFlowInstrumentTypeEnum;IfcFlowInstrumentType
thermometer;IfcFlowInstrumentTypeEnum;IfcFlowInstrumentType
ammeter;IfcFlowInstrumentTypeEnum;IfcFlowInstrumentType
frequencymeter;IfcFlowInstrumentTypeEnum;IfcFlowInstrumentType
powerfactormeter;IfcFlowInstrumentTypeEnum;IfcFlowInstrumentType
phaseanglemeter;IfcFlowInstrumentTypeEnum;IfcFlowInstrumentType
voltmeter_peak;IfcFlowInstrumentTypeEnum;IfcFlowInstrumentType
voltmeter_rms;IfcFlowInstrumentTypeEnum;IfcFlowInstrumentType
energymeter;IfcFlowMeterTypeEnum;IfcFlowMeter
gasmeter;IfcFlowMeterTypeEnum;IfcFlowMeter
oilmeter;IfcFlowMeterTypeEnum;IfcFlowMeter
watermeter;IfcFlowMeterTypeEnum;IfcFlowMeter
energymeter;IfcFlowMeterTypeEnum;IfcFlowMeterType
gasmeter;IfcFlowMeterTypeEnum;IfcFlowMeterType
oilmeter;IfcFlowMeterTypeEnum;IfcFlowMeterType
watermeter;IfcFlowMeterTypeEnum;IfcFlowMeterType
caisson_foundation;IfcFootingTypeEnum;IfcFooting
footing_beam;IfcFootingTypeEnum;IfcFooting
pad_footing;IfcFootingTypeEnum;IfcFooting
pile_cap;IfcFootingTypeEnum;IfcFooting
strip_footing;IfcFootingTypeEnum;IfcFooting
caisson_foundation;IfcFootingTypeEnum;IfcFootingType
footing_beam;IfcFootingTypeEnum;IfcFootingType
pad_footing;IfcFootingTypeEnum;IfcFootingType
pile_cap;IfcFootingTypeEnum;IfcFootingType
strip_footing;IfcFootingTypeEnum;IfcFootingType
chair;IfcFurnitureTypeEnum;IfcFurniture
table;IfcFurnitureTypeEnum;IfcFurniture
desk;IfcFurnitureTypeEnum;IfcFurniture
bed;IfcFurnitureTypeEnum;IfcFurniture
filecabinet;IfcFurnitureTypeEnum;IfcFurniture
shelf;IfcFurnitureTypeEnum;IfcFurniture
sofa;IfcFurnitureTypeEnum;IfcFurniture
chair;IfcFurnitureTypeEnum;IfcFurnitureType
table;IfcFurnitureTypeEnum;IfcFurnitureType
desk;IfcFurnitureTypeEnum;IfcFurnitureType
bed;IfcFurnitureTypeEnum;IfcFurnitureType
filecabinet;IfcFurnitureTypeEnum;IfcFurnitureType
shelf;IfcFurnitureTypeEnum;IfcFurnitureType
sofa;IfcFurnitureTypeEnum;IfcFurnitureType
terrain;IfcGeographicElementTypeEnum;IfcGeographicElement
soil_boring_point;IfcGeographicElementTypeEnum;IfcGeographicElement
terrain;IfcGeographicElementTypeEnum;IfcGeographicElementType
soil_boring_point;IfcGeographicElementTypeEnum;IfcGeographicElementType
plate;IfcHeatExchangerTypeEnum;IfcHeatExchanger
shellandtube;IfcHeatExchangerTypeEnum;IfcHeatExchanger
plate;IfcHeatExchangerTypeEnum;IfcHeatExchangerType
shellandtube;IfcHeatExchangerTypeEnum;IfcHeatExchangerType
steaminjection;IfcHumidifierTypeEnum;IfcHumidifier
adiabaticairwasher;IfcHumidifierTypeEnum;IfcHumidifier
adiabaticpan;IfcHumidifierTypeEnum;IfcHumidifier
adiabaticwettedelement;IfcHumidifierTypeEnum;IfcHumidifier
adiabaticatomizing;IfcHumidifierTypeEnum;IfcHumidifier
adiabaticultrasonic;IfcHumidifierTypeEnum;IfcHumidifier
adiabaticrigidmedia;IfcHumidifierTypeEnum;IfcHumidifier
adiabaticcompressedairnozzle;IfcHumidifierTypeEnum;IfcHumidifier
assistedelectric;IfcHumidifierTypeEnum;IfcHumidifier
assistednaturalgas;IfcHumidifierTypeEnum;IfcHumidifier
assistedpropane;IfcHumidifierTypeEnum;IfcHumidifier
assistedbutane;IfcHumidifierTypeEnum;IfcHumidifier
assistedsteam;IfcHumidifierTypeEnum;IfcHumidifier
steaminjection;IfcHumidifierTypeEnum;IfcHumidifierType
adiabaticairwasher;IfcHumidifierTypeEnum;IfcHumidifierType
adiabaticpan;IfcHumidifierTypeEnum;IfcHumidifierType
adiabaticwettedelement;IfcHumidifierTypeEnum;IfcHumidifierType
adiabaticatomizing;IfcHumidifierTypeEnum;IfcHumidifierType
adiabaticultrasonic;IfcHumidifierTypeEnum;IfcHumidifierType
adiabaticrigidmedia;IfcHumidifierTypeEnum;IfcHumidifierType
adiabaticcompressedairnozzle;IfcHumidifierTypeEnum;IfcHumidifierType
assistedelectric;IfcHumidifierTypeEnum;IfcHumidifierType
assistednaturalgas;IfcHumidifierTypeEnum;IfcHumidifierType
assistedpropane;IfcHumidifierTypeEnum;IfcHumidifierType
assistedbutane;IfcHumidifierTypeEnum;IfcHumidifierType
assistedsteam;IfcHumidifierTypeEnum;IfcHumidifierType
cyclonic;IfcInterceptorTypeEnum;IfcInterceptor
grease;IfcInterceptorTypeEnum;IfcInterceptor
oil;IfcInterceptorTypeEnum;IfcInterceptor
petrol;IfcInterceptorTypeEnum;IfcInterceptor
cyclonic;IfcInterceptorTypeEnum;IfcInterceptorType
grease;IfcInterceptorTypeEnum;IfcInterceptorType
oil;IfcInterceptorTypeEnum;IfcInterceptorType
petrol;IfcInterceptorTypeEnum;IfcInterceptorType
data;IfcJunctionBoxTypeEnum;IfcJunctionBox
power;IfcJunctionBoxTypeEnum;IfcJunctionBox
data;IfcJunctionBoxTypeEnum;IfcJunctionBoxType
power;IfcJunctionBoxTypeEnum;IfcJunctionBoxType
compactfluorescent;IfcLampTypeEnum;IfcLamp
fluorescent;IfcLampTypeEnum;IfcLamp
halogen;IfcLampTypeEnum;IfcLamp
highpressuremercury;IfcLampTypeEnum;IfcLamp
highpressuresodium;IfcLampTypeEnum;IfcLamp
led;IfcLampTypeEnum;IfcLamp
metalhalide;IfcLampTypeEnum;IfcLamp
oled;IfcLampTypeEnum;IfcLamp
tungstenfilament;IfcLampTypeEnum;IfcLamp
compactfluorescent;IfcLampTypeEnum;IfcLampType
fluorescent;IfcLampTypeEnum;IfcLampType
halogen;IfcLampTypeEnum;IfcLampType
highpressuremercury;IfcLampTypeEnum;IfcLampType
highpressuresodium;IfcLampTypeEnum;IfcLampType
led;IfcLampTypeEnum;IfcLampType
metalhalide;IfcLampTypeEnum;IfcLampType
oled;IfcLampTypeEnum;IfcLampType
tungstenfilament;IfcLampTypeEnum;IfcLampType
pointsource;IfcLightFixtureTypeEnum;IfcLightFixture
directionsource;IfcLightFixtureTypeEnum;IfcLightFixture
securitylighting;IfcLightFixtureTypeEnum;IfcLightFixture
pointsource;IfcLightFixtureTypeEnum;IfcLightFixtureType
directionsource;IfcLightFixtureTypeEnum;IfcLightFixtureType
securitylighting;IfcLightFixtureTypeEnum;IfcLightFixtureType
anchorbolt;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastener
bolt;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastener
dowel;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastener
nail;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastener
nailplate;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastener
rivet;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastener
screw;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastener
shearconnector;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastener
staple;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastener
studshearconnector;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastener
coupler;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastener
anchorbolt;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastenerType
bolt;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastenerType
dowel;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastenerType
nail;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastenerType
nailplate;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastenerType
rivet;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastenerType
screw;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastenerType
shearconnector;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastenerType
staple;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastenerType
studshearconnector;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastenerType
coupler;IfcMechanicalFastenerTypeEnum;IfcMechanicalFastenerType
airstation;IfcMedicalDeviceTypeEnum;IfcMedicalDevice
feedairunit;IfcMedicalDeviceTypeEnum;IfcMedicalDevice
oxygengenerator;IfcMedicalDeviceTypeEnum;IfcMedicalDevice
oxygenplant;IfcMedicalDeviceTypeEnum;IfcMedicalDevice
vacuumstation;IfcMedicalDeviceTypeEnum;IfcMedicalDevice
airstation;IfcMedicalDeviceTypeEnum;IfcMedicalDeviceType
feedairunit;IfcMedicalDeviceTypeEnum;IfcMedicalDeviceType
oxygengenerator;IfcMedicalDeviceTypeEnum;IfcMedicalDeviceType
oxygenplant;IfcMedicalDeviceTypeEnum;IfcMedicalDeviceType
vacuumstation;IfcMedicalDeviceTypeEnum;IfcMedicalDeviceType
brace;IfcMemberTypeEnum;IfcMember
chord;IfcMemberTypeEnum;IfcMember
collar;IfcMemberTypeEnum;IfcMember
member;IfcMemberTypeEnum;IfcMember
mullion;IfcMemberTypeEnum;IfcMember
plate;IfcMemberTypeEnum;IfcMember
post;IfcMemberTypeEnum;IfcMember
purlin;IfcMemberTypeEnum;IfcMember
rafter;IfcMemberTypeEnum;IfcMember
stringer;IfcMemberTypeEnum;IfcMember
strut;IfcMemberTypeEnum;IfcMember
stud;IfcMemberTypeEnum;IfcMember
stiffening_rib;IfcMemberTypeEnum;IfcMember
arch_segment;IfcMemberTypeEnum;IfcMember
suspension_cable;IfcMemberTypeEnum;IfcMember
suspender;IfcMemberTypeEnum;IfcMember
stay_cable;IfcMemberTypeEnum;IfcMember
brace;IfcMemberTypeEnum;IfcMemberType
chord;IfcMemberTypeEnum;IfcMemberType
collar;IfcMemberTypeEnum;IfcMemberType
member;IfcMemberTypeEnum;IfcMemberType
mullion;IfcMemberTypeEnum;IfcMemberType
plate;IfcMemberTypeEnum;IfcMemberType
post;IfcMemberTypeEnum;IfcMemberType
purlin;IfcMemberTypeEnum;IfcMemberType
rafter;IfcMemberTypeEnum;IfcMemberType
stringer;IfcMemberTypeEnum;IfcMemberType
strut;IfcMemberTypeEnum;IfcMemberType
stud;IfcMemberTypeEnum;IfcMemberType
stiffening_rib;IfcMemberTypeEnum;IfcMemberType
arch_segment;IfcMemberTypeEnum;IfcMemberType
suspension_cable;IfcMemberTypeEnum;IfcMemberType
suspender;IfcMemberTypeEnum;IfcMemberType
stay_cable;IfcMemberTypeEnum;IfcMemberType
beltdrive;IfcMotorConnectionTypeEnum;IfcMotorConnection
coupling;IfcMotorConnectionTypeEnum;IfcMotorConnection
directdrive;IfcMotorConnectionTypeEnum;IfcMotorConnection
beltdrive;IfcMotorConnectionTypeEnum;IfcMotorConnectionType
coupling;IfcMotorConnectionTypeEnum;IfcMotorConnectionType
directdrive;IfcMotorConnectionTypeEnum;IfcMotorConnectionType
opening;IfcOpeningElementTypeEnum;IfcOpeningElement
recess;IfcOpeningElementTypeEnum;IfcOpeningElement
audiovisualoutlet;IfcOutletTypeEnum;IfcOutlet
communicationsoutlet;IfcOutletTypeEnum;IfcOutlet
poweroutlet;IfcOutletTypeEnum;IfcOutlet
dataoutlet;IfcOutletTypeEnum;IfcOutlet
telephoneoutlet;IfcOutletTypeEnum;IfcOutlet
audiovisualoutlet;IfcOutletTypeEnum;IfcOutletType
communicationsoutlet;IfcOutletTypeEnum;IfcOutletType
poweroutlet;IfcOutletTypeEnum;IfcOutletType
dataoutlet;IfcOutletTypeEnum;IfcOutletType
telephoneoutlet;IfcOutletTypeEnum;IfcOutletType
bored;IfcPileTypeEnum;IfcPile
driven;IfcPileTypeEnum;IfcPile
jetgrouting;IfcPileTypeEnum;IfcPile
cohesion;IfcPileTypeEnum;IfcPile
friction;IfcPileTypeEnum;IfcPile
support;IfcPileTypeEnum;IfcPile
bored;IfcPileTypeEnum;IfcPileType
driven;IfcPileTypeEnum;IfcPileType
jetgrouting;IfcPileTypeEnum;IfcPileType
cohesion;IfcPileTypeEnum;IfcPileType
friction;IfcPileTypeEnum;IfcPileType
support;IfcPileTypeEnum;IfcPileType
bend;IfcPipeFittingTypeEnum;IfcPipeFitting
connector;IfcPipeFittingTypeEnum;IfcPipeFitting
entry;IfcPipeFittingTypeEnum;IfcPipeFitting
exit;IfcPipeFittingTypeEnum;IfcPipeFitting
junction;IfcPipeFittingTypeEnum;IfcPipeFitting
obstruction;IfcPipeFittingTypeEnum;IfcPipeFitting
transition;IfcPipeFittingTypeEnum;IfcPipeFitting
bend;IfcPipeFittingTypeEnum;IfcPipeFittingType
connector;IfcPipeFittingTypeEnum;IfcPipeFittingType
entry;IfcPipeFittingTypeEnum;IfcPipeFittingType
exit;IfcPipeFittingTypeEnum;IfcPipeFittingType
junction;IfcPipeFittingTypeEnum;IfcPipeFittingType
obstruction;IfcPipeFittingTypeEnum;IfcPipeFittingType
transition;IfcPipeFittingTypeEnum;IfcPipeFittingType
culvert;IfcPipeSegmentTypeEnum;IfcPipeSegment
flexiblesegment;IfcPipeSegmentTypeEnum;IfcPipeSegment
rigidsegment;IfcPipeSegmentTypeEnum;IfcPipeSegment
gutter;IfcPipeSegmentTypeEnum;IfcPipeSegment
spool;IfcPipeSegmentTypeEnum;IfcPipeSegment
culvert;IfcPipeSegmentTypeEnum;IfcPipeSegmentType
flexiblesegment;IfcPipeSegmentTypeEnum;IfcPipeSegmentType
rigidsegment;IfcPipeSegmentTypeEnum;IfcPipeSegmentType
gutter;IfcPipeSegmentTypeEnum;IfcPipeSegmentType
spool;IfcPipeSegmentTypeEnum;IfcPipeSegmentType
curtain_panel;IfcPlateTypeEnum;IfcPlate
sheet;IfcPlateTypeEnum;IfcPlate
flange_plate;IfcPlateTypeEnum;IfcPlate
web_plate;IfcPlateTypeEnum;IfcPlate
stiffener_plate;IfcPlateTypeEnum;IfcPlate
gusset_plate;IfcPlateTypeEnum;IfcPlate
cover_plate;IfcPlateTypeEnum;IfcPlate
splice_plate;IfcPlateTypeEnum;IfcPlate
base_plate;IfcPlateTypeEnum;IfcPlate
curtain_panel;IfcPlateTypeEnum;IfcPlateType
sheet;IfcPlateTypeEnum;IfcPlateType
flange_plate;IfcPlateTypeEnum;IfcPlateType
web_plate;IfcPlateTypeEnum;IfcPlateType
stiffener_plate;IfcPlateTypeEnum;IfcPlateType
gusset_plate;IfcPlateTypeEnum;IfcPlateType
cover_plate;IfcPlateTypeEnum;IfcPlateType
splice_plate;IfcPlateTypeEnum;IfcPlateType
base_plate;IfcPlateTypeEnum;IfcPlateType
blister;IfcProjectionElementTypeEnum;IfcProjectionElement
deviator;IfcProjectionElementTypeEnum;IfcProjectionElement
circuitbreaker;IfcProtectiveDeviceTypeEnum;IfcProtectiveDevice
earthleakagecircuitbreaker;IfcProtectiveDeviceTypeEnum;IfcProtectiveDevice
earthingswitch;IfcProtectiveDeviceTypeEnum;IfcProtectiveDevice
fusedisconnector;IfcProtectiveDeviceTypeEnum;IfcProtectiveDevice
residualcurrentcircuitbreaker;IfcProtectiveDeviceTypeEnum;IfcProtectiveDevice
residualcurrentswitch;IfcProtectiveDeviceTypeEnum;IfcProtectiveDevice
varistor;IfcProtectiveDeviceTypeEnum;IfcProtectiveDevice
electronic;IfcProtectiveDeviceTrippingUnitTypeEnum;IfcProtectiveDeviceTrippingUnit
electromagnetic;IfcProtectiveDeviceTrippingUnitTypeEnum;IfcProtectiveDeviceTrippingUnit
residualcurrent;IfcProtectiveDeviceTrippingUnitTypeEnum;IfcProtectiveDeviceTrippingUnit
thermal;IfcProtectiveDeviceTrippingUnitTypeEnum;IfcProtectiveDeviceTrippingUnit
electronic;IfcProtectiveDeviceTrippingUnitTypeEnum;IfcProtectiveDeviceTrippingUnitType
electromagnetic;IfcProtectiveDeviceTrippingUnitTypeEnum;IfcProtectiveDeviceTrippingUnitType
residualcurrent;IfcProtectiveDeviceTrippingUnitTypeEnum;IfcProtectiveDeviceTrippingUnitType
thermal;IfcProtectiveDeviceTrippingUnitTypeEnum;IfcProtectiveDeviceTrippingUnitType
circuitbreaker;IfcProtectiveDeviceTypeEnum;IfcProtectiveDeviceType
earthleakagecircuitbreaker;IfcProtectiveDeviceTypeEnum;IfcProtectiveDeviceType
earthingswitch;IfcProtectiveDeviceTypeEnum;IfcProtectiveDeviceType
fusedisconnector;IfcProtectiveDeviceTypeEnum;IfcProtectiveDeviceType
residualcurrentcircuitbreaker;IfcProtectiveDeviceTypeEnum;IfcProtectiveDeviceType
residualcurrentswitch;IfcProtectiveDeviceTypeEnum;IfcProtectiveDeviceType
varistor;IfcProtectiveDeviceTypeEnum;IfcProtectiveDeviceType
circulator;IfcPumpTypeEnum;IfcPump
endsuction;IfcPumpTypeEnum;IfcPump
splitcase;IfcPumpTypeEnum;IfcPump
submersiblepump;IfcPumpTypeEnum;IfcPump
sumppump;IfcPumpTypeEnum;IfcPump
verticalinline;IfcPumpTypeEnum;IfcPump
verticalturbine;IfcPumpTypeEnum;IfcPump
circulator;IfcPumpTypeEnum;IfcPumpType
endsuction;IfcPumpTypeEnum;IfcPumpType
splitcase;IfcPumpTypeEnum;IfcPumpType
submersiblepump;IfcPumpTypeEnum;IfcPumpType
sumppump;IfcPumpTypeEnum;IfcPumpType
verticalinline;IfcPumpTypeEnum;IfcPumpType
verticalturbine;IfcPumpTypeEnum;IfcPumpType
handrail;IfcRailingTypeEnum;IfcRailing
guardrail;IfcRailingTypeEnum;IfcRailing
balustrade;IfcRailingTypeEnum;IfcRailing
